timestamp,totalResources,freeResources,busyResources,jobsInQueue,pendingJobs
1731206147,128,48,80,0,0
1731206147,128,47,81,0,0
1731206148,128,46,82,0,0
1731206148,128,45,83,0,0
1731206148,128,44,84,0,0
1731206148,128,43,85,0,0
1731206148,128,42,86,0,0
1731206148,128,41,87,0,0
1731206148,128,40,88,0,0
1731206148,128,39,89,0,0
1731206148,128,38,90,0,0
1731206148,128,37,91,0,0
1731206148,128,36,92,0,0
1731206148,128,35,93,0,0
1731206148,128,34,94,0,0
1731206148,128,33,95,0,0
1731206148,128,32,96,0,0
1731206148,128,31,97,0,0
1731206148,128,30,98,0,0
1731206148,128,29,99,0,0
1731206148,128,28,100,0,0
1731206148,128,27,101,0,0
1731206148,128,26,102,0,0
1731206148,128,25,103,0,0
1731206148,128,24,104,0,0
1731206148,128,23,105,0,0
1731206148,128,22,106,0,0
1731206148,128,21,107,0,0
1731206148,128,20,108,0,0
1731206148,128,19,109,0,0
1731206148,128,18,110,0,0
1731206148,128,17,111,0,0
1731206148,128,16,112,0,0
1731206148,128,15,113,0,0
1731206148,128,14,114,0,0
1731206148,128,13,115,0,0
1731206149,128,12,116,0,0
1731206149,128,11,117,0,0
1731206149,128,10,118,0,0
1731206151,128,9,119,0,0
1731206151,128,8,120,0,0
1731206151,128,7,121,0,0
1731206151,128,6,122,0,0
1731206151,128,5,123,0,0
1731206151,128,4,124,0,0
1731206152,128,3,125,0,0
1731206152,128,2,126,0,0
1731206152,128,1,127,0,0
1731206152,128,0,128,0,0
1731206152,128,0,128,1,1
1731206152,128,0,128,2,2
1731206152,128,0,128,3,3
1731206152,128,0,128,4,4
1731206152,128,0,128,5,5
1731206152,128,0,128,6,6
1731206152,128,0,128,7,7
1731206152,128,0,128,8,8
1731206152,128,0,128,9,9
1731206152,128,0,128,10,10
1731206152,128,0,128,11,11
1731206152,128,0,128,12,12
1731206152,128,0,128,13,13
1731206152,128,0,128,14,14
1731206152,128,0,128,15,15
1731206152,128,0,128,16,16
1731206152,128,0,128,17,17
1731206152,128,0,128,18,18
1731206152,128,0,128,19,19
1731206153,128,0,128,20,20
1731206153,128,0,128,21,21
1731206153,128,0,128,22,22
1731206153,128,0,128,23,23
1731206153,128,0,128,24,24
1731206153,128,0,128,25,25
1731206153,128,0,128,26,26
1731206153,128,0,128,27,27
1731206153,128,0,128,28,28
1731206153,128,0,128,29,29
1731206153,128,0,128,30,30
1731206153,128,0,128,31,31
1731206153,128,0,128,32,32
1731206153,128,0,128,33,33
1731206153,128,0,128,34,34
1731206153,128,0,128,35,35
1731206153,128,0,128,36,36
1731206153,128,0,128,37,37
1731206153,128,0,128,38,38
1731206153,128,0,128,39,39
1731206155,128,0,128,40,40
1731206155,128,0,128,41,41
1731206155,128,0,128,42,42
1731206155,128,0,128,43,43
1731206155,128,0,128,44,44
1731206155,128,0,128,45,45
1731206155,128,0,128,46,46
1731206155,128,0,128,47,47
1731206155,128,0,128,48,48
1731206155,128,0,128,49,49
1731206155,128,0,128,50,50
1731206155,128,0,128,51,51
1731206156,128,0,128,52,52
1731206156,128,0,128,53,53
1731206156,128,0,128,54,54
1731206156,128,0,128,55,55
1731206156,128,0,128,56,56
1731206156,128,0,128,57,57
1731206156,128,0,128,58,58
1731206156,128,0,128,59,59
1731206159,128,0,128,60,60
1731206159,128,0,128,61,61
1731206159,128,0,128,62,62
1731206159,128,0,128,63,63
1731206159,128,0,128,64,64
1731206159,128,0,128,65,65
1731206159,128,0,128,66,66
1731206159,128,0,128,67,67
1731206159,128,0,128,68,68
1731206159,128,0,128,69,69
1731206159,128,0,128,70,70
1731206160,128,0,128,71,71
1731206160,128,0,128,72,72
1731206160,128,0,128,73,73
1731206160,128,0,128,74,74
1731206160,128,0,128,75,75
1731206161,128,0,128,76,76
1731206161,128,0,128,77,77
1731206161,128,0,128,78,78
1731206161,128,0,128,79,79
1731206161,128,0,128,80,80
1731206165,128,0,128,81,81
1731206165,128,0,128,82,82
1731206165,128,0,128,83,83
1731206165,128,0,128,84,84
1731206165,128,0,128,85,85
1731206165,128,0,128,86,86
1731206165,128,0,128,87,87
1731206165,128,0,128,88,88
1731206165,128,0,128,89,89
1731206165,128,0,128,90,90
1731206165,128,0,128,91,91
1731206165,128,0,128,92,92
1731206167,128,0,128,93,93
1731206168,128,0,128,94,94
1731206169,128,0,128,95,95
1731206169,128,0,128,96,96
1731206170,128,0,128,97,97
1731206172,128,0,128,98,98
1731206172,128,0,128,99,99
1731206172,128,0,128,100,100
1731206420,128,0,128,99,99
1731206420,128,0,128,100,100
1731206425,128,0,128,99,99
1731206425,128,0,128,100,100
1731206434,128,0,128,99,99
1731206434,128,0,128,100,100
1731206465,128,0,128,99,99
1731206465,128,0,128,100,100
1731206466,128,0,128,99,99
1731206466,128,0,128,100,100
1731206505,128,0,128,99,99
1731206505,128,0,128,100,100
1731206507,128,0,128,99,99
1731206507,128,0,128,100,100
1731206507,128,0,128,99,99
1731206507,128,0,128,98,98
1731206507,128,0,128,99,99
1731206507,128,0,128,100,100
1731206518,128,0,128,99,99
1731206518,128,0,128,100,100
1731206523,128,0,128,99,99
1731206523,128,0,128,100,100
1731206528,128,0,128,99,99
1731206529,128,0,128,100,100
1731206532,128,0,128,99,99
1731206532,128,0,128,100,100
1731206543,128,0,128,99,99
1731206543,128,0,128,100,100
1731206552,128,0,128,99,99
1731206553,128,0,128,100,100
1731206574,128,0,128,99,99
1731206575,128,0,128,100,100
1731206594,128,0,128,99,99
1731206594,128,0,128,100,100
1731206604,128,0,128,99,99
1731206604,128,0,128,100,100
1731206611,128,0,128,99,99
1731206611,128,0,128,100,100
1731206612,128,0,128,99,99
1731206612,128,0,128,100,100
1731206618,128,0,128,99,99
1731206618,128,0,128,98,98
1731206619,128,0,128,99,99
1731206619,128,0,128,100,100
1731206622,128,0,128,99,99
1731206622,128,0,128,100,100
1731206630,128,0,128,99,99
1731206630,128,0,128,98,98
1731206630,128,0,128,99,99
1731206630,128,0,128,100,100
1731206631,128,0,128,99,99
1731206631,128,0,128,100,100
1731206642,128,0,128,99,99
1731206642,128,0,128,100,100
1731206652,128,0,128,99,99
1731206652,128,0,128,100,100
1731206657,128,0,128,99,99
1731206657,128,0,128,100,100
1731206659,128,0,128,99,99
1731206659,128,0,128,98,98
1731206659,128,0,128,99,99
1731206659,128,0,128,100,100
1731206666,128,0,128,99,99
1731206667,128,0,128,100,100
1731206670,128,0,128,99,99
1731206671,128,0,128,100,100
1731206677,128,0,128,99,99
1731206678,128,0,128,100,100
1731206683,128,0,128,99,99
1731206684,128,0,128,100,100
1731206688,128,0,128,99,99
1731206689,128,0,128,98,98
1731206690,128,0,128,99,99
1731206690,128,0,128,98,98
1731206690,128,0,128,97,97
1731206690,128,0,128,98,98
1731206690,128,0,128,99,99
1731206690,128,0,128,100,100
1731206690,128,0,128,99,99
1731206690,128,0,128,98,98
1731206690,128,0,128,99,99
1731206690,128,0,128,100,100
1731206691,128,0,128,99,99
1731206691,128,0,128,100,100
1731206693,128,0,128,99,99
1731206693,128,0,128,98,98
1731206693,128,0,128,97,97
1731206693,128,0,128,98,98
1731206693,128,0,128,99,99
1731206693,128,0,128,100,100
1731206700,128,0,128,99,99
1731206700,128,0,128,100,100
1731206708,128,0,128,99,99
1731206709,128,0,128,100,100
1731206713,128,0,128,99,99
1731206713,128,0,128,100,100
1731206714,128,0,128,99,99
1731206714,128,0,128,100,100
1731206720,128,0,128,99,99
1731206720,128,0,128,100,100
1731206722,128,0,128,99,99
1731206722,128,0,128,100,100
1731206728,128,0,128,99,99
1731206728,128,0,128,100,100
1731206729,128,0,128,99,99
1731206729,128,0,128,100,100
1731206741,128,0,128,99,99
1731206742,128,0,128,100,100
1731206743,128,0,128,99,99
1731206743,128,0,128,98,98
1731206744,128,0,128,99,99
1731206744,128,0,128,100,100
1731206747,128,0,128,99,99
1731206747,128,0,128,100,100
1731206749,128,0,128,99,99
1731206749,128,0,128,98,98
1731206749,128,0,128,97,97
1731206749,128,0,128,96,96
1731206749,128,0,128,97,97
1731206749,128,0,128,98,98
1731206749,128,0,128,99,99
1731206749,128,0,128,100,100
1731206752,128,0,128,99,99
1731206752,128,0,128,100,100
1731206760,128,0,128,99,99
1731206761,128,0,128,100,100
1731206761,128,0,128,99,99
1731206761,128,0,128,100,100
1731206764,128,0,128,99,99
1731206765,128,0,128,100,100
1731206770,128,0,128,99,99
1731206770,128,0,128,100,100
1731206774,128,0,128,99,99
1731206774,128,0,128,100,100
1731206778,128,0,128,99,99
1731206778,128,0,128,100,100
1731206779,128,0,128,99,99
1731206779,128,0,128,100,100
1731206789,128,0,128,99,99
1731206790,128,0,128,100,100
1731206809,128,0,128,99,99
1731206809,128,0,128,98,98
1731206810,128,0,128,97,97
1731206810,128,0,128,96,96
1731206810,128,0,128,97,97
1731206811,128,0,128,96,96
1731206811,128,0,128,95,95
1731206811,128,0,128,96,96
1731206812,128,0,128,97,97
1731206812,128,0,128,98,98
1731206813,128,0,128,99,99
1731206813,128,0,128,98,98
1731206813,128,0,128,99,99
1731206814,128,0,128,100,100
1731206817,128,0,128,99,99
1731206817,128,0,128,98,98
1731206817,128,0,128,99,99
1731206817,128,0,128,100,100
1731206817,128,0,128,99,99
1731206817,128,0,128,98,98
1731206818,128,0,128,99,99
1731206818,128,0,128,100,100
1731206818,128,0,128,99,99
1731206818,128,0,128,100,100
1731206818,128,0,128,99,99
1731206818,128,0,128,98,98
1731206818,128,0,128,99,99
1731206818,128,0,128,100,100
1731206820,128,0,128,99,99
1731206820,128,0,128,98,98
1731206820,128,0,128,97,97
1731206820,128,0,128,98,98
1731206820,128,0,128,99,99
1731206820,128,0,128,100,100
1731206825,128,0,128,99,99
1731206825,128,0,128,100,100
1731206848,128,0,128,99,99
1731206848,128,0,128,100,100
1731206850,128,0,128,99,99
1731206850,128,0,128,98,98
1731206850,128,0,128,97,97
1731206850,128,0,128,96,96
1731206850,128,0,128,97,97
1731206850,128,0,128,98,98
1731206850,128,0,128,99,99
1731206850,128,0,128,100,100
1731206857,128,0,128,99,99
1731206857,128,0,128,98,98
1731206858,128,0,128,99,99
1731206858,128,0,128,100,100
1731206861,128,0,128,99,99
1731206861,128,0,128,100,100
1731206867,128,0,128,99,99
1731206867,128,0,128,100,100
1731206874,128,0,128,99,99
1731206874,128,0,128,100,100
1731206877,128,0,128,99,99
1731206877,128,0,128,98,98
1731206877,128,0,128,99,99
1731206877,128,0,128,100,100
1731206877,128,0,128,99,99
1731206877,128,0,128,100,100
1731206900,128,0,128,99,99
1731206901,128,0,128,100,100
1731206902,128,0,128,99,99
1731206903,128,0,128,100,100
1731206904,128,0,128,99,99
1731206905,128,0,128,98,98
1731206905,128,0,128,99,99
1731206907,128,0,128,100,100
1731206908,128,0,128,99,99
1731206909,128,0,128,98,98
1731206909,128,0,128,99,99
1731206910,128,0,128,100,100
1731206910,128,0,128,99,99
1731206911,128,0,128,98,98
1731206913,128,0,128,97,97
1731206913,128,0,128,98,98
1731206915,128,0,128,97,97
1731206916,128,0,128,98,98
1731206917,128,0,128,97,97
1731206918,128,0,128,98,98
1731206918,128,0,128,97,97
1731206918,128,0,128,96,96
1731206918,128,0,128,97,97
1731206918,128,0,128,98,98
1731206918,128,0,128,97,97
1731206919,128,0,128,98,98
1731206919,128,0,128,99,99
1731206919,128,0,128,100,100
1731206919,128,0,128,99,99
1731206919,128,0,128,100,100
1731206925,128,0,128,99,99
1731206925,128,0,128,100,100
1731206926,128,0,128,99,99
1731206927,128,0,128,100,100
1731206927,128,0,128,99,99
1731206927,128,0,128,98,98
1731206927,128,0,128,99,99
1731206927,128,0,128,100,100
1731206929,128,0,128,99,99
1731206929,128,0,128,98,98
1731206929,128,0,128,97,97
1731206930,128,0,128,98,98
1731206930,128,0,128,99,99
1731206930,128,0,128,100,100
1731206968,128,0,128,99,99
1731206969,128,0,128,100,100
1731206970,128,0,128,99,99
1731206970,128,0,128,100,100
1731206971,128,0,128,99,99
1731206971,128,0,128,100,100
1731206977,128,0,128,99,99
1731206978,128,0,128,100,100
1731206979,128,0,128,99,99
1731206979,128,0,128,98,98
1731206979,128,0,128,99,99
1731206980,128,0,128,100,100
1731206983,128,0,128,99,99
1731206983,128,0,128,98,98
1731206983,128,0,128,97,97
1731206983,128,0,128,98,98
1731206983,128,0,128,99,99
1731206983,128,0,128,100,100
1731206984,128,0,128,99,99
1731206984,128,0,128,100,100
1731206984,128,0,128,99,99
1731206984,128,0,128,100,100
1731206984,128,0,128,99,99
1731206984,128,0,128,98,98
1731206984,128,0,128,99,99
1731206984,128,0,128,100,100
1731206987,128,0,128,99,99
1731206987,128,0,128,100,100
1731207014,128,0,128,99,99
1731207015,128,0,128,100,100
1731207016,128,0,128,99,99
1731207017,128,0,128,100,100
1731207019,128,0,128,99,99
1731207019,128,0,128,100,100
1731207026,128,0,128,99,99
1731207026,128,0,128,98,98
1731207026,128,0,128,97,97
1731207026,128,0,128,98,98
1731207026,128,0,128,99,99
1731207026,128,0,128,100,100
1731207034,128,0,128,99,99
1731207036,128,0,128,98,98
1731207037,128,0,128,97,97
1731207037,128,0,128,96,96
1731207037,128,0,128,95,95
1731207037,128,0,128,96,96
1731207037,128,0,128,97,97
1731207038,128,0,128,98,98
1731207038,128,0,128,99,99
1731207038,128,0,128,100,100
1731207041,128,0,128,99,99
1731207041,128,0,128,100,100
1731207042,128,0,128,99,99
1731207043,128,0,128,100,100
1731207046,128,0,128,99,99
1731207047,128,0,128,100,100
1731207048,128,0,128,99,99
1731207048,128,0,128,98,98
1731207048,128,0,128,99,99
1731207048,128,0,128,100,100
1731207063,128,0,128,99,99
1731207063,128,0,128,98,98
1731207063,128,0,128,99,99
1731207064,128,0,128,100,100
1731207071,128,0,128,99,99
1731207073,128,0,128,100,100
1731207076,128,0,128,99,99
1731207079,128,0,128,98,98
1731207083,128,0,128,99,99
1731207085,128,0,128,100,100
1731207087,128,0,128,99,99
1731207089,128,0,128,100,100
1731207091,128,0,128,99,99
1731207091,128,0,128,98,98
1731207092,128,0,128,97,97
1731207093,128,0,128,98,98
1731207095,128,0,128,99,99
1731207097,128,0,128,100,100
1731207099,128,0,128,99,99
1731207100,128,0,128,98,98
1731207100,128,0,128,97,97
1731207102,128,0,128,96,96
1731207105,128,0,128,95,95
1731207105,128,0,128,94,94
1731207105,128,0,128,95,95
1731207105,128,0,128,94,94
1731207106,128,0,128,93,93
1731207106,128,0,128,94,94
1731207107,128,0,128,95,95
1731207108,128,0,128,96,96
1731207108,128,0,128,97,97
1731207109,128,0,128,96,96
1731207110,128,0,128,97,97
1731207111,128,0,128,96,96
1731207112,128,0,128,97,97
1731207112,128,0,128,98,98
1731207113,128,0,128,97,97
1731207114,128,0,128,96,96
1731207114,128,0,128,97,97
1731207115,128,0,128,96,96
1731207115,128,0,128,95,95
1731207115,128,0,128,94,94
1731207115,128,0,128,93,93
1731207115,128,0,128,92,92
1731207115,128,0,128,93,93
1731207115,128,0,128,94,94
1731207115,128,0,128,95,95
1731207115,128,0,128,96,96
1731207115,128,0,128,97,97
1731207115,128,0,128,98,98
1731207115,128,0,128,99,99
1731207115,128,0,128,100,100
1731207116,128,0,128,99,99
1731207116,128,0,128,98,98
1731207116,128,0,128,97,97
1731207116,128,0,128,96,96
1731207116,128,0,128,97,97
1731207116,128,0,128,96,96
1731207116,128,0,128,95,95
1731207116,128,0,128,96,96
1731207116,128,0,128,97,97
1731207116,128,0,128,98,98
1731207116,128,0,128,99,99
1731207116,128,0,128,100,100
1731207121,128,0,128,99,99
1731207121,128,0,128,98,98
1731207121,128,0,128,97,97
1731207121,128,0,128,98,98
1731207121,128,0,128,99,99
1731207121,128,0,128,100,100
1731207156,128,0,128,99,99
1731207156,128,0,128,98,98
1731207156,128,0,128,97,97
1731207156,128,0,128,96,96
1731207156,128,0,128,95,95
1731207156,128,0,128,94,94
1731207156,128,0,128,93,93
1731207157,128,0,128,92,92
1731207157,128,0,128,93,93
1731207157,128,0,128,94,94
1731207157,128,0,128,95,95
1731207157,128,0,128,96,96
1731207157,128,0,128,97,97
1731207157,128,0,128,98,98
1731207157,128,0,128,99,99
1731207157,128,0,128,100,100
1731207163,128,0,128,99,99
1731207163,128,0,128,98,98
1731207163,128,0,128,97,97
1731207163,128,0,128,96,96
1731207163,128,0,128,95,95
1731207163,128,0,128,96,96
1731207163,128,0,128,97,97
1731207163,128,0,128,98,98
1731207163,128,0,128,99,99
1731207163,128,0,128,100,100
1731207166,128,0,128,99,99
1731207167,128,0,128,98,98
1731207167,128,0,128,99,99
1731207167,128,0,128,100,100
1731207173,128,0,128,99,99
1731207173,128,0,128,98,98
1731207173,128,0,128,99,99
1731207173,128,0,128,100,100
1731207176,128,0,128,99,99
1731207176,128,0,128,100,100
1731207177,128,0,128,99,99
1731207178,128,0,128,100,100
1731207187,128,0,128,99,99
1731207187,128,0,128,98,98
1731207187,128,0,128,99,99
1731207187,128,0,128,100,100
1731207193,128,0,128,99,99
1731207193,128,0,128,98,98
1731207194,128,0,128,99,99
1731207194,128,0,128,100,100
1731207197,128,0,128,99,99
1731207197,128,0,128,98,98
1731207197,128,0,128,97,97
1731207197,128,0,128,98,98
1731207197,128,0,128,99,99
1731207197,128,0,128,100,100
1731207198,128,0,128,99,99
1731207198,128,0,128,100,100
1731207202,128,0,128,99,99
1731207202,128,0,128,98,98
1731207202,128,0,128,99,99
1731207202,128,0,128,100,100
1731207213,128,0,128,99,99
1731207213,128,0,128,98,98
1731207213,128,0,128,97,97
1731207214,128,0,128,98,98
1731207214,128,0,128,99,99
1731207215,128,0,128,100,100
1731207215,128,0,128,99,99
1731207216,128,0,128,100,100
1731207222,128,0,128,99,99
1731207222,128,0,128,98,98
1731207223,128,0,128,97,97
1731207223,128,0,128,98,98
1731207223,128,0,128,99,99
1731207224,128,0,128,100,100
1731207227,128,0,128,99,99
1731207227,128,0,128,98,98
1731207227,128,0,128,97,97
1731207227,128,0,128,98,98
1731207228,128,0,128,99,99
1731207228,128,0,128,100,100
1731207232,128,0,128,99,99
1731207233,128,0,128,98,98
1731207233,128,0,128,99,99
1731207234,128,0,128,100,100
1731207236,128,0,128,99,99
1731207236,128,0,128,98,98
1731207236,128,0,128,97,97
1731207236,128,0,128,98,98
1731207236,128,0,128,99,99
1731207236,128,0,128,100,100
1731207239,128,0,128,99,99
1731207240,128,0,128,98,98
1731207240,128,0,128,97,97
1731207240,128,0,128,98,98
1731207240,128,0,128,99,99
1731207240,128,0,128,100,100
1731207250,128,0,128,99,99
1731207250,128,0,128,98,98
1731207250,128,0,128,99,99
1731207250,128,0,128,100,100
1731207254,128,0,128,99,99
1731207254,128,0,128,98,98
1731207254,128,0,128,99,99
1731207254,128,0,128,100,100
1731207255,128,0,128,99,99
1731207255,128,0,128,98,98
1731207255,128,0,128,99,99
1731207255,128,0,128,100,100
1731207266,128,0,128,99,99
1731207266,128,0,128,98,98
1731207267,128,0,128,99,99
1731207267,128,0,128,100,100
1731207267,128,0,128,99,99
1731207267,128,0,128,100,100
1731207277,128,0,128,99,99
1731207279,128,0,128,100,100
1731207287,128,0,128,99,99
1731207288,128,0,128,100,100
1731207296,128,0,128,99,99
1731207297,128,0,128,100,100
1731207305,128,0,128,99,99
1731207305,128,0,128,100,100
1731207309,128,0,128,99,99
1731207310,128,0,128,100,100
1731207310,128,0,128,99,99
1731207310,128,0,128,98,98
1731207311,128,0,128,97,97
1731207311,128,0,128,98,98
1731207311,128,0,128,99,99
1731207312,128,0,128,100,100
1731207315,128,0,128,99,99
1731207316,128,0,128,100,100
1731207318,128,0,128,99,99
1731207319,128,0,128,98,98
1731207319,128,0,128,99,99
1731207319,128,0,128,100,100
1731207319,128,0,128,99,99
1731207320,128,0,128,98,98
1731207320,128,0,128,97,97
1731207320,128,0,128,96,96
1731207321,128,0,128,95,95
1731207322,128,0,128,94,94
1731207322,128,0,128,93,93
1731207322,128,0,128,92,92
1731207323,128,0,128,91,91
1731207323,128,0,128,92,92
1731207323,128,0,128,91,91
1731207323,128,0,128,92,92
1731207324,128,0,128,93,93
1731207324,128,0,128,94,94
1731207324,128,0,128,95,95
1731207324,128,0,128,96,96
1731207324,128,0,128,97,97
1731207324,128,0,128,98,98
1731207324,128,0,128,99,99
1731207324,128,0,128,100,100
1731207325,128,0,128,99,99
1731207325,128,0,128,98,98
1731207325,128,0,128,97,97
1731207326,128,0,128,98,98
1731207326,128,0,128,99,99
1731207326,128,0,128,100,100
1731207333,128,0,128,99,99
1731207333,128,0,128,98,98
1731207333,128,0,128,97,97
1731207333,128,0,128,96,96
1731207333,128,0,128,95,95
1731207333,128,0,128,94,94
1731207334,128,0,128,93,93
1731207334,128,0,128,92,92
1731207334,128,0,128,91,91
1731207334,128,0,128,92,92
1731207334,128,0,128,91,91
1731207334,128,0,128,92,92
1731207334,128,0,128,93,93
1731207334,128,0,128,94,94
1731207334,128,0,128,95,95
1731207334,128,0,128,96,96
1731207334,128,0,128,97,97
1731207334,128,0,128,98,98
1731207334,128,0,128,99,99
1731207334,128,0,128,100,100
1731207337,128,0,128,99,99
1731207337,128,0,128,98,98
1731207337,128,0,128,97,97
1731207338,128,0,128,98,98
1731207338,128,0,128,99,99
1731207338,128,0,128,100,100
1731207345,128,0,128,99,99
1731207346,128,0,128,100,100
1731207351,128,0,128,99,99
1731207351,128,0,128,98,98
1731207351,128,0,128,99,99
1731207351,128,0,128,100,100
1731207355,128,0,128,99,99
1731207355,128,0,128,98,98
1731207355,128,0,128,99,99
1731207356,128,0,128,100,100
1731207360,128,0,128,99,99
1731207360,128,0,128,100,100
1731207367,128,0,128,99,99
1731207368,128,0,128,100,100
1731207371,128,0,128,99,99
1731207371,128,0,128,100,100
1731207374,128,0,128,99,99
1731207374,128,0,128,98,98
1731207374,128,0,128,99,99
1731207375,128,0,128,100,100
1731207386,128,0,128,99,99
1731207386,128,0,128,98,98
1731207386,128,0,128,99,99
1731207386,128,0,128,100,100
1731207393,128,0,128,99,99
1731207393,128,0,128,100,100
1731207397,128,0,128,99,99
1731207398,128,0,128,98,98
1731207398,128,0,128,99,99
1731207398,128,0,128,100,100
1731207402,128,0,128,99,99
1731207403,128,0,128,100,100
1731207407,128,0,128,99,99
1731207407,128,0,128,98,98
1731207409,128,0,128,99,99
1731207410,128,0,128,100,100
1731207411,128,0,128,99,99
1731207415,128,0,128,100,100
1731207416,128,0,128,99,99
1731207417,128,0,128,98,98
1731207417,128,0,128,97,97
1731207418,128,0,128,96,96
1731207418,128,0,128,95,95
1731207419,128,0,128,96,96
1731207420,128,0,128,97,97
1731207420,128,0,128,98,98
1731207420,128,0,128,99,99
1731207421,128,0,128,100,100
1731207422,128,0,128,99,99
1731207422,128,0,128,98,98
1731207422,128,0,128,99,99
1731207422,128,0,128,100,100
1731207423,128,0,128,99,99
1731207423,128,0,128,98,98
1731207423,128,0,128,97,97
1731207423,128,0,128,98,98
1731207423,128,0,128,99,99
1731207423,128,0,128,100,100
1731207427,128,0,128,99,99
1731207427,128,0,128,98,98
1731207427,128,0,128,99,99
1731207427,128,0,128,100,100
1731207428,128,0,128,99,99
1731207428,128,0,128,98,98
1731207428,128,0,128,99,99
1731207428,128,0,128,100,100
1731207434,128,0,128,99,99
1731207434,128,0,128,98,98
1731207434,128,0,128,99,99
1731207434,128,0,128,100,100
1731207436,128,0,128,99,99
1731207436,128,0,128,98,98
1731207436,128,0,128,97,97
1731207436,128,0,128,96,96
1731207436,128,0,128,97,97
1731207436,128,0,128,98,98
1731207436,128,0,128,99,99
1731207436,128,0,128,100,100
1731207442,128,0,128,99,99
1731207443,128,0,128,100,100
1731207457,128,0,128,99,99
1731207457,128,0,128,100,100
1731207459,128,0,128,99,99
1731207459,128,0,128,100,100
1731207467,128,0,128,99,99
1731207467,128,0,128,100,100
1731207471,128,0,128,99,99
1731207471,128,0,128,100,100
1731207477,128,0,128,99,99
1731207477,128,0,128,98,98
1731207477,128,0,128,99,99
1731207478,128,0,128,100,100
1731207482,128,0,128,99,99
1731207482,128,0,128,100,100
1731207493,128,0,128,99,99
1731207493,128,0,128,98,98
1731207493,128,0,128,99,99
1731207493,128,0,128,100,100
1731207495,128,0,128,99,99
1731207495,128,0,128,98,98
1731207495,128,0,128,97,97
1731207495,128,0,128,96,96
1731207495,128,0,128,97,97
1731207495,128,0,128,98,98
1731207495,128,0,128,99,99
1731207495,128,0,128,100,100
1731207497,128,0,128,99,99
1731207498,128,0,128,98,98
1731207498,128,0,128,99,99
1731207498,128,0,128,100,100
1731207502,128,0,128,99,99
1731207502,128,0,128,98,98
1731207502,128,0,128,99,99
1731207502,128,0,128,100,100
1731207504,128,0,128,99,99
1731207504,128,0,128,100,100
1731207507,128,0,128,99,99
1731207507,128,0,128,100,100
1731207509,128,0,128,99,99
1731207509,128,0,128,100,100
1731207511,128,0,128,99,99
1731207512,128,0,128,100,100
1731207517,128,0,128,99,99
1731207517,128,0,128,100,100
1731207519,128,0,128,99,99
1731207520,128,0,128,100,100
1731207521,128,0,128,99,99
1731207521,128,0,128,100,100
1731207526,128,0,128,99,99
1731207527,128,0,128,100,100
1731207547,128,0,128,99,99
1731207547,128,0,128,100,100
1731207557,128,0,128,99,99
1731207558,128,0,128,100,100
1731207562,128,0,128,99,99
1731207562,128,0,128,98,98
1731207562,128,0,128,97,97
1731207562,128,0,128,96,96
