Timestamp,Total,Owner,Claimed,Unclaimed,Matched,Preempting,Backfill,Drain
1727143478,8,0,0,8,0,0,0,0
1727143479,8,0,0,8,0,0,0,0
1727143480,8,0,0,8,0,0,0,0
1727143482,8,0,0,8,0,0,0,0
1727143483,8,0,0,8,0,0,0,0
1727143484,8,0,0,8,0,0,0,0
1727143485,8,0,0,8,0,0,0,0
1727143486,8,0,0,8,0,0,0,0
1727143487,8,0,0,8,0,0,0,0
1727143488,8,0,0,8,0,0,0,0
1727143489,8,0,0,8,0,0,0,0
1727143490,8,0,0,8,0,0,0,0
1727143491,8,0,0,8,0,0,0,0
1727143492,8,0,0,8,0,0,0,0
1727143493,8,0,0,8,0,0,0,0
1727143494,8,0,0,8,0,0,0,0
1727143495,8,0,0,8,0,0,0,0
1727143496,8,0,0,8,0,0,0,0
1727143497,8,0,0,8,0,0,0,0
1727143498,8,0,0,8,0,0,0,0
1727143499,8,0,0,8,0,0,0,0
1727143500,8,0,0,8,0,0,0,0
1727143501,8,0,0,8,0,0,0,0
1727143502,8,0,0,8,0,0,0,0
1727143503,8,0,0,8,0,0,0,0
1727143504,8,0,0,8,0,0,0,0
1727143506,8,0,0,8,0,0,0,0
1727143507,8,0,0,8,0,0,0,0
1727143508,8,0,0,8,0,0,0,0
1727143509,8,0,0,8,0,0,0,0
1727143510,8,0,0,8,0,0,0,0
1727143511,8,0,0,8,0,0,0,0
1727143512,8,0,0,8,0,0,0,0
1727143513,8,0,0,8,0,0,0,0
1727143514,8,0,0,8,0,0,0,0
1727143515,8,0,0,8,0,0,0,0
1727143516,8,0,0,8,0,0,0,0
1727143518,8,0,0,8,0,0,0,0
1727143519,8,0,0,8,0,0,0,0
1727143520,8,0,0,8,0,0,0,0
1727143521,8,0,0,8,0,0,0,0
1727143522,8,0,0,8,0,0,0,0
1727143523,8,0,0,8,0,0,0,0
1727143524,8,0,0,8,0,0,0,0
1727143525,8,0,0,8,0,0,0,0
1727143526,8,0,0,8,0,0,0,0
1727143528,8,0,0,8,0,0,0,0
1727143529,8,0,0,8,0,0,0,0
1727143530,8,0,0,8,0,0,0,0
1727143531,8,0,0,8,0,0,0,0
1727143532,8,0,0,8,0,0,0,0
1727143533,8,0,0,8,0,0,0,0
1727143534,8,0,0,8,0,0,0,0
1727143535,8,0,0,8,0,0,0,0
1727143536,8,0,0,8,0,0,0,0
1727143537,8,0,3,5,0,0,0,0
1727143538,8,0,3,5,0,0,0,0
1727143539,8,0,3,5,0,0,0,0
1727143540,8,0,3,5,0,0,0,0
1727143541,8,0,3,5,0,0,0,0
1727143542,8,0,3,5,0,0,0,0
1727143544,8,0,3,5,0,0,0,0
1727143545,8,0,3,5,0,0,0,0
1727143546,8,0,3,5,0,0,0,0
1727143547,8,0,3,5,0,0,0,0
1727143548,8,0,3,5,0,0,0,0
1727143549,8,0,3,5,0,0,0,0
1727143550,8,0,3,5,0,0,0,0
1727143551,8,0,3,5,0,0,0,0
1727143552,8,0,3,5,0,0,0,0
1727143554,8,0,3,5,0,0,0,0
1727143555,8,0,3,5,0,0,0,0
1727143556,8,0,3,5,0,0,0,0
1727143558,8,0,4,4,0,0,0,0
1727143559,8,0,4,4,0,0,0,0
1727143560,8,0,8,0,0,0,0,0
1727143561,8,0,8,0,0,0,0,0
1727143563,8,0,8,0,0,0,0,0
1727143564,8,0,8,0,0,0,0,0
1727143565,8,0,8,0,0,0,0,0
1727143566,8,0,8,0,0,0,0,0
1727143568,8,0,8,0,0,0,0,0
1727143571,8,0,8,0,0,0,0,0
1727143573,8,0,8,0,0,0,0,0
1727143575,8,0,8,0,0,0,0,0
1727143576,8,0,8,0,0,0,0,0
1727143577,8,0,8,0,0,0,0,0
1727143579,8,0,8,0,0,0,0,0
1727143580,8,0,8,0,0,0,0,0
1727143581,8,0,8,0,0,0,0,0
1727143583,8,0,8,0,0,0,0,0
1727143585,8,0,8,0,0,0,0,0
1727143587,8,0,8,0,0,0,0,0
1727143589,8,0,8,0,0,0,0,0
1727143590,8,0,8,0,0,0,0,0
1727143591,8,0,8,0,0,0,0,0
1727143592,8,0,8,0,0,0,0,0
1727143594,8,0,8,0,0,0,0,0
1727143595,8,0,8,0,0,0,0,0
1727143596,8,0,8,0,0,0,0,0
1727143597,8,0,8,0,0,0,0,0
1727143598,8,0,8,0,0,0,0,0
1727143599,8,0,8,0,0,0,0,0
1727143600,8,0,8,0,0,0,0,0
1727143601,8,0,8,0,0,0,0,0
1727143602,8,0,8,0,0,0,0,0
1727143604,8,0,8,0,0,0,0,0
1727143605,8,0,8,0,0,0,0,0
1727143606,8,0,8,0,0,0,0,0
1727143607,8,0,8,0,0,0,0,0
1727143609,8,0,8,0,0,0,0,0
1727143610,8,0,8,0,0,0,0,0
1727143611,8,0,8,0,0,0,0,0
1727143612,8,0,8,0,0,0,0,0
1727143614,8,0,8,0,0,0,0,0
1727143615,8,0,8,0,0,0,0,0
1727143616,8,0,8,0,0,0,0,0
1727143617,8,0,8,0,0,0,0,0
1727143619,8,0,8,0,0,0,0,0
1727143620,8,0,8,0,0,0,0,0
1727143621,8,0,8,0,0,0,0,0
1727143622,8,0,8,0,0,0,0,0
1727143624,8,0,8,0,0,0,0,0
1727143625,8,0,8,0,0,0,0,0
1727143626,8,0,8,0,0,0,0,0
1727143628,8,0,8,0,0,0,0,0
1727143629,8,0,8,0,0,0,0,0
1727143630,8,0,8,0,0,0,0,0
1727143631,8,0,8,0,0,0,0,0
1727143633,8,0,8,0,0,0,0,0
1727143634,8,0,8,0,0,0,0,0
1727143635,8,0,8,0,0,0,0,0
1727143637,8,0,8,0,0,0,0,0
1727143638,8,0,8,0,0,0,0,0
1727143639,8,0,8,0,0,0,0,0
1727143640,8,0,8,0,0,0,0,0
1727143642,8,0,8,0,0,0,0,0
1727143643,8,0,8,0,0,0,0,0
1727143644,8,0,8,0,0,0,0,0
1727143646,8,0,8,0,0,0,0,0
1727143647,8,0,8,0,0,0,0,0
1727143648,8,0,8,0,0,0,0,0
1727143650,8,0,8,0,0,0,0,0
1727143651,8,0,8,0,0,0,0,0
1727143652,8,0,8,0,0,0,0,0
1727143653,8,0,8,0,0,0,0,0
1727143654,8,0,8,0,0,0,0,0
1727143655,8,0,8,0,0,0,0,0
1727143656,8,0,8,0,0,0,0,0
1727143657,8,0,8,0,0,0,0,0
1727143658,8,0,8,0,0,0,0,0
1727143659,8,0,8,0,0,0,0,0
1727143660,8,0,8,0,0,0,0,0
1727143661,8,0,8,0,0,0,0,0
1727143662,8,0,8,0,0,0,0,0
1727143663,8,0,8,0,0,0,0,0
1727143664,8,0,8,0,0,0,0,0
1727143665,8,0,8,0,0,0,0,0
1727143666,8,0,8,0,0,0,0,0
1727143667,8,0,8,0,0,0,0,0
1727143668,8,0,8,0,0,0,0,0
1727143669,8,0,8,0,0,0,0,0
1727143670,8,0,8,0,0,0,0,0
1727143671,8,0,8,0,0,0,0,0
1727143673,8,0,8,0,0,0,0,0
1727143674,8,0,8,0,0,0,0,0
1727143675,8,0,8,0,0,0,0,0
1727143676,8,0,8,0,0,0,0,0
1727143677,8,0,8,0,0,0,0,0
1727143678,8,0,8,0,0,0,0,0
1727143679,8,0,8,0,0,0,0,0
1727143680,8,0,8,0,0,0,0,0
1727143681,8,0,8,0,0,0,0,0
1727143682,8,0,8,0,0,0,0,0
1727143683,8,0,8,0,0,0,0,0
1727143684,8,0,8,0,0,0,0,0
1727143685,8,0,8,0,0,0,0,0
1727143686,8,0,8,0,0,0,0,0
1727143687,8,0,8,0,0,0,0,0
1727143688,8,0,8,0,0,0,0,0
1727143689,8,0,8,0,0,0,0,0
1727143690,8,0,8,0,0,0,0,0
1727143691,8,0,8,0,0,0,0,0
1727143692,8,0,8,0,0,0,0,0
1727143693,8,0,8,0,0,0,0,0
1727143694,8,0,8,0,0,0,0,0
1727143695,8,0,8,0,0,0,0,0
1727143697,8,0,8,0,0,0,0,0
1727143698,8,0,8,0,0,0,0,0
1727143699,8,0,8,0,0,0,0,0
1727143700,8,0,8,0,0,0,0,0
1727143701,8,0,8,0,0,0,0,0
1727143702,8,0,8,0,0,0,0,0
1727143703,8,0,8,0,0,0,0,0
1727143704,8,0,8,0,0,0,0,0
1727143705,8,0,8,0,0,0,0,0
1727143706,8,0,8,0,0,0,0,0
1727143707,8,0,8,0,0,0,0,0
1727143708,8,0,8,0,0,0,0,0
1727143709,8,0,8,0,0,0,0,0
1727143710,8,0,8,0,0,0,0,0
1727143711,8,0,8,0,0,0,0,0
1727143712,8,0,8,0,0,0,0,0
1727143713,8,0,8,0,0,0,0,0
1727143714,8,0,8,0,0,0,0,0
1727143715,8,0,8,0,0,0,0,0
1727143716,8,0,8,0,0,0,0,0
1727143718,8,0,8,0,0,0,0,0
1727143719,8,0,8,0,0,0,0,0
1727143720,8,0,8,0,0,0,0,0
1727143721,8,0,8,0,0,0,0,0
1727143722,8,0,8,0,0,0,0,0
1727143723,8,0,8,0,0,0,0,0
1727143724,8,0,8,0,0,0,0,0
1727143725,8,0,8,0,0,0,0,0
1727143726,8,0,8,0,0,0,0,0
1727143727,8,0,8,0,0,0,0,0
1727143728,8,0,8,0,0,0,0,0
1727143729,8,0,8,0,0,0,0,0
1727143730,8,0,8,0,0,0,0,0
1727143731,8,0,8,0,0,0,0,0
1727143732,8,0,8,0,0,0,0,0
1727143733,8,0,8,0,0,0,0,0
1727143734,8,0,8,0,0,0,0,0
1727143735,8,0,8,0,0,0,0,0
1727143736,8,0,8,0,0,0,0,0
1727143737,8,0,8,0,0,0,0,0
1727143738,8,0,8,0,0,0,0,0
1727143740,8,0,8,0,0,0,0,0
1727143741,8,0,8,0,0,0,0,0
1727143742,8,0,8,0,0,0,0,0
1727143743,8,0,8,0,0,0,0,0
1727143744,8,0,8,0,0,0,0,0
1727143745,8,0,8,0,0,0,0,0
1727143746,8,0,8,0,0,0,0,0
1727143747,8,0,8,0,0,0,0,0
1727143748,8,0,8,0,0,0,0,0
1727143749,8,0,8,0,0,0,0,0
1727143750,8,0,8,0,0,0,0,0
1727143751,8,0,8,0,0,0,0,0
1727143752,8,0,8,0,0,0,0,0
1727143753,8,0,8,0,0,0,0,0
1727143754,8,0,8,0,0,0,0,0
1727143755,8,0,8,0,0,0,0,0
1727143756,8,0,8,0,0,0,0,0
1727143757,8,0,8,0,0,0,0,0
1727143758,8,0,8,0,0,0,0,0
1727143759,8,0,8,0,0,0,0,0
1727143760,8,0,8,0,0,0,0,0
1727143762,8,0,8,0,0,0,0,0
1727143763,8,0,8,0,0,0,0,0
1727143764,8,0,8,0,0,0,0,0
1727143765,8,0,8,0,0,0,0,0
1727143766,8,0,8,0,0,0,0,0
1727143767,8,0,8,0,0,0,0,0
1727143768,8,0,8,0,0,0,0,0
1727143769,8,0,8,0,0,0,0,0
1727143770,8,0,8,0,0,0,0,0
1727143771,8,0,8,0,0,0,0,0
1727143772,8,0,8,0,0,0,0,0
1727143773,8,0,8,0,0,0,0,0
1727143774,8,0,8,0,0,0,0,0
1727143775,8,0,8,0,0,0,0,0
1727143776,8,0,8,0,0,0,0,0
1727143777,8,0,8,0,0,0,0,0
1727143778,8,0,8,0,0,0,0,0
1727143779,8,0,8,0,0,0,0,0
1727143780,8,0,8,0,0,0,0,0
1727143781,8,0,8,0,0,0,0,0
1727143782,8,0,8,0,0,0,0,0
1727143784,8,0,8,0,0,0,0,0
1727143785,8,0,8,0,0,0,0,0
1727143786,8,0,8,0,0,0,0,0
1727143787,8,0,8,0,0,0,0,0
1727143788,8,0,8,0,0,0,0,0
1727143789,8,0,8,0,0,0,0,0
1727143790,8,0,8,0,0,0,0,0
1727143791,8,0,8,0,0,0,0,0
1727143792,8,0,8,0,0,0,0,0
1727143793,8,0,8,0,0,0,0,0
1727143794,8,0,8,0,0,0,0,0
1727143795,8,0,8,0,0,0,0,0
1727143796,8,0,8,0,0,0,0,0
1727143797,8,0,8,0,0,0,0,0
1727143798,8,0,8,0,0,0,0,0
1727143799,8,0,8,0,0,0,0,0
1727143800,8,0,8,0,0,0,0,0
1727143801,8,0,8,0,0,0,0,0
1727143802,8,0,8,0,0,0,0,0
1727143803,8,0,8,0,0,0,0,0
1727143804,8,0,8,0,0,0,0,0
1727143805,8,0,8,0,0,0,0,0
1727143807,8,0,8,0,0,0,0,0
1727143808,8,0,8,0,0,0,0,0
1727143809,8,0,8,0,0,0,0,0
1727143810,8,0,8,0,0,0,0,0
1727143811,8,0,8,0,0,0,0,0
1727143812,8,0,8,0,0,0,0,0
1727143813,8,0,8,0,0,0,0,0
1727143814,8,0,8,0,0,0,0,0
1727143815,8,0,8,0,0,0,0,0
1727143816,8,0,8,0,0,0,0,0
1727143817,8,0,8,0,0,0,0,0
1727143818,8,0,8,0,0,0,0,0
1727143819,8,0,8,0,0,0,0,0
1727143820,8,0,8,0,0,0,0,0
1727143821,8,0,8,0,0,0,0,0
1727143822,8,0,8,0,0,0,0,0
1727143823,8,0,8,0,0,0,0,0
1727143824,8,0,8,0,0,0,0,0
1727143825,8,0,8,0,0,0,0,0
1727143826,8,0,8,0,0,0,0,0
1727143827,8,0,8,0,0,0,0,0
1727143829,8,0,8,0,0,0,0,0
1727143830,8,0,8,0,0,0,0,0
1727143831,8,0,8,0,0,0,0,0
1727143832,8,0,8,0,0,0,0,0
1727143833,8,0,8,0,0,0,0,0
1727143834,8,0,8,0,0,0,0,0
1727143835,8,0,8,0,0,0,0,0
1727143836,8,0,8,0,0,0,0,0
1727143837,8,0,8,0,0,0,0,0
1727143838,8,0,8,0,0,0,0,0
1727143839,8,0,8,0,0,0,0,0
1727143840,8,0,8,0,0,0,0,0
1727143841,8,0,8,0,0,0,0,0
1727143842,8,0,8,0,0,0,0,0
1727143843,8,0,8,0,0,0,0,0
1727143844,8,0,8,0,0,0,0,0
1727143845,8,0,8,0,0,0,0,0
1727143846,8,0,8,0,0,0,0,0
1727143847,8,0,8,0,0,0,0,0
1727143848,8,0,8,0,0,0,0,0
1727143849,8,0,8,0,0,0,0,0
1727143851,8,0,8,0,0,0,0,0
1727143852,8,0,8,0,0,0,0,0
1727143853,8,0,8,0,0,0,0,0
1727143854,8,0,8,0,0,0,0,0
1727143855,8,0,8,0,0,0,0,0
1727143856,8,0,8,0,0,0,0,0
1727143857,8,0,8,0,0,0,0,0
1727143858,8,0,8,0,0,0,0,0
1727143859,8,0,8,0,0,0,0,0
1727143860,8,0,8,0,0,0,0,0
1727143861,8,0,8,0,0,0,0,0
1727143862,8,0,8,0,0,0,0,0
1727143863,8,0,8,0,0,0,0,0
1727143864,8,0,8,0,0,0,0,0
1727143865,8,0,8,0,0,0,0,0
1727143866,8,0,8,0,0,0,0,0
1727143867,8,0,8,0,0,0,0,0
1727143868,8,0,8,0,0,0,0,0
1727143869,8,0,8,0,0,0,0,0
1727143870,8,0,8,0,0,0,0,0
1727143872,8,0,8,0,0,0,0,0
1727143873,8,0,8,0,0,0,0,0
1727143874,8,0,8,0,0,0,0,0
1727143875,8,0,8,0,0,0,0,0
1727143876,8,0,8,0,0,0,0,0
1727143877,8,0,8,0,0,0,0,0
1727143878,8,0,8,0,0,0,0,0
1727143879,8,0,8,0,0,0,0,0
1727143880,8,0,8,0,0,0,0,0
1727143881,8,0,8,0,0,0,0,0
1727143882,8,0,8,0,0,0,0,0
1727143883,8,0,8,0,0,0,0,0
1727143884,8,0,8,0,0,0,0,0
1727143885,8,0,8,0,0,0,0,0
1727143886,8,0,8,0,0,0,0,0
1727143887,8,0,8,0,0,0,0,0
1727143888,8,0,8,0,0,0,0,0
1727143889,8,0,8,0,0,0,0,0
1727143890,8,0,8,0,0,0,0,0
1727143891,8,0,8,0,0,0,0,0
1727143893,8,0,8,0,0,0,0,0
1727143894,8,0,8,0,0,0,0,0
1727143895,8,0,8,0,0,0,0,0
1727143896,8,0,8,0,0,0,0,0
1727143897,8,0,8,0,0,0,0,0
1727143898,8,0,8,0,0,0,0,0
1727143899,8,0,8,0,0,0,0,0
1727143900,8,0,8,0,0,0,0,0
1727143901,8,0,8,0,0,0,0,0
1727143902,8,0,8,0,0,0,0,0
1727143903,8,0,8,0,0,0,0,0
1727143904,8,0,8,0,0,0,0,0
1727143905,8,0,8,0,0,0,0,0
1727143906,8,0,8,0,0,0,0,0
1727143907,8,0,8,0,0,0,0,0
1727143908,8,0,8,0,0,0,0,0
1727143909,8,0,8,0,0,0,0,0
1727143910,8,0,8,0,0,0,0,0
1727143911,8,0,8,0,0,0,0,0
1727143912,8,0,8,0,0,0,0,0
1727143914,8,0,8,0,0,0,0,0
1727143915,8,0,8,0,0,0,0,0
1727143916,8,0,8,0,0,0,0,0
1727143917,8,0,8,0,0,0,0,0
1727143918,8,0,8,0,0,0,0,0
1727143919,8,0,8,0,0,0,0,0
1727143920,8,0,8,0,0,0,0,0
1727143921,8,0,8,0,0,0,0,0
1727143922,8,0,8,0,0,0,0,0
1727143923,8,0,8,0,0,0,0,0
1727143924,8,0,8,0,0,0,0,0
1727143925,8,0,8,0,0,0,0,0
1727143926,8,0,8,0,0,0,0,0
1727143927,8,0,8,0,0,0,0,0
1727143928,8,0,8,0,0,0,0,0
1727143929,8,0,8,0,0,0,0,0
1727143930,8,0,8,0,0,0,0,0
1727143931,8,0,8,0,0,0,0,0
1727143932,8,0,8,0,0,0,0,0
1727143933,8,0,8,0,0,0,0,0
1727143935,8,0,8,0,0,0,0,0
1727143936,8,0,8,0,0,0,0,0
1727143937,8,0,8,0,0,0,0,0
1727143938,8,0,8,0,0,0,0,0
1727143939,8,0,8,0,0,0,0,0
1727143940,8,0,8,0,0,0,0,0
1727143941,8,0,8,0,0,0,0,0
1727143942,8,0,8,0,0,0,0,0
1727143943,8,0,8,0,0,0,0,0
1727143944,8,0,8,0,0,0,0,0
1727143945,8,0,8,0,0,0,0,0
1727143946,8,0,8,0,0,0,0,0
1727143947,8,0,8,0,0,0,0,0
1727143948,8,0,8,0,0,0,0,0
1727143949,8,0,8,0,0,0,0,0
1727143950,8,0,8,0,0,0,0,0
1727143951,8,0,8,0,0,0,0,0
1727143952,8,0,8,0,0,0,0,0
1727143953,8,0,8,0,0,0,0,0
1727143955,8,0,8,0,0,0,0,0
1727143956,8,0,8,0,0,0,0,0
1727143957,8,0,8,0,0,0,0,0
1727143958,8,0,8,0,0,0,0,0
1727143959,8,0,8,0,0,0,0,0
1727143960,8,0,8,0,0,0,0,0
1727143961,8,0,8,0,0,0,0,0
1727143962,8,0,8,0,0,0,0,0
1727143963,8,0,8,0,0,0,0,0
1727143964,8,0,8,0,0,0,0,0
1727143965,8,0,8,0,0,0,0,0
1727143966,8,0,8,0,0,0,0,0
1727143967,8,0,8,0,0,0,0,0
1727143968,8,0,8,0,0,0,0,0
1727143969,8,0,8,0,0,0,0,0
1727143970,8,0,8,0,0,0,0,0
1727143971,8,0,8,0,0,0,0,0
1727143972,8,0,8,0,0,0,0,0
1727143973,8,0,8,0,0,0,0,0
1727143974,8,0,8,0,0,0,0,0
1727143976,8,0,8,0,0,0,0,0
1727143977,8,0,8,0,0,0,0,0
1727143978,8,0,8,0,0,0,0,0
1727143979,8,0,8,0,0,0,0,0
1727143980,8,0,8,0,0,0,0,0
1727143981,8,0,8,0,0,0,0,0
1727143982,8,0,8,0,0,0,0,0
1727143983,8,0,8,0,0,0,0,0
1727143984,8,0,8,0,0,0,0,0
1727143985,8,0,8,0,0,0,0,0
1727143986,8,0,8,0,0,0,0,0
1727143987,8,0,8,0,0,0,0,0
1727143988,8,0,8,0,0,0,0,0
1727143989,8,0,8,0,0,0,0,0
1727143990,8,0,8,0,0,0,0,0
1727143991,8,0,8,0,0,0,0,0
1727143992,8,0,8,0,0,0,0,0
1727143993,8,0,8,0,0,0,0,0
1727143994,8,0,8,0,0,0,0,0
1727143996,8,0,8,0,0,0,0,0
1727143997,8,0,8,0,0,0,0,0
1727143998,8,0,8,0,0,0,0,0
1727143999,8,0,8,0,0,0,0,0
1727144000,8,0,8,0,0,0,0,0
1727144001,8,0,8,0,0,0,0,0
1727144002,8,0,8,0,0,0,0,0
1727144003,8,0,8,0,0,0,0,0
1727144004,8,0,8,0,0,0,0,0
1727144005,8,0,8,0,0,0,0,0
1727144006,8,0,8,0,0,0,0,0
1727144007,8,0,8,0,0,0,0,0
1727144008,8,0,8,0,0,0,0,0
1727144009,8,0,8,0,0,0,0,0
1727144010,8,0,8,0,0,0,0,0
1727144011,8,0,8,0,0,0,0,0
1727144012,8,0,8,0,0,0,0,0
1727144013,8,0,8,0,0,0,0,0
1727144015,8,0,8,0,0,0,0,0
1727144016,8,0,8,0,0,0,0,0
1727144017,8,0,8,0,0,0,0,0
1727144018,8,0,8,0,0,0,0,0
1727144019,8,0,8,0,0,0,0,0
1727144020,8,0,8,0,0,0,0,0
1727144021,8,0,8,0,0,0,0,0
1727144022,8,0,8,0,0,0,0,0
1727144023,8,0,8,0,0,0,0,0
1727144024,8,0,8,0,0,0,0,0
1727144025,8,0,8,0,0,0,0,0
1727144026,8,0,8,0,0,0,0,0
1727144027,8,0,8,0,0,0,0,0
1727144028,8,0,8,0,0,0,0,0
1727144029,8,0,8,0,0,0,0,0
1727144030,8,0,8,0,0,0,0,0
1727144031,8,0,8,0,0,0,0,0
1727144032,8,0,8,0,0,0,0,0
1727144033,8,0,8,0,0,0,0,0
1727144034,8,0,8,0,0,0,0,0
1727144036,8,0,8,0,0,0,0,0
1727144037,8,0,8,0,0,0,0,0
1727144038,8,0,8,0,0,0,0,0
1727144039,8,0,8,0,0,0,0,0
1727144040,8,0,8,0,0,0,0,0
1727144041,8,0,8,0,0,0,0,0
1727144042,8,0,8,0,0,0,0,0
1727144043,8,0,8,0,0,0,0,0
1727144044,8,0,8,0,0,0,0,0
1727144045,8,0,8,0,0,0,0,0
1727144046,8,0,8,0,0,0,0,0
1727144047,8,0,8,0,0,0,0,0
1727144048,8,0,8,0,0,0,0,0
1727144049,8,0,8,0,0,0,0,0
1727144050,8,0,8,0,0,0,0,0
1727144051,8,0,8,0,0,0,0,0
1727144052,8,0,8,0,0,0,0,0
1727144053,8,0,8,0,0,0,0,0
1727144054,8,0,8,0,0,0,0,0
1727144056,8,0,8,0,0,0,0,0
1727144057,8,0,8,0,0,0,0,0
1727144058,8,0,8,0,0,0,0,0
1727144059,8,0,8,0,0,0,0,0
1727144060,8,0,8,0,0,0,0,0
1727144061,8,0,8,0,0,0,0,0
1727144062,8,0,8,0,0,0,0,0
1727144063,8,0,8,0,0,0,0,0
1727144064,8,0,8,0,0,0,0,0
1727144065,8,0,8,0,0,0,0,0
1727144066,8,0,8,0,0,0,0,0
1727144067,8,0,8,0,0,0,0,0
1727144068,8,0,8,0,0,0,0,0
1727144069,8,0,8,0,0,0,0,0
1727144070,8,0,8,0,0,0,0,0
1727144071,8,0,8,0,0,0,0,0
1727144072,8,0,8,0,0,0,0,0
1727144073,8,0,8,0,0,0,0,0
1727144075,8,0,8,0,0,0,0,0
1727144076,8,0,8,0,0,0,0,0
1727144077,8,0,8,0,0,0,0,0
1727144078,8,0,8,0,0,0,0,0
1727144079,8,0,8,0,0,0,0,0
1727144080,8,0,8,0,0,0,0,0
1727144081,8,0,8,0,0,0,0,0
1727144082,8,0,8,0,0,0,0,0
1727144083,8,0,8,0,0,0,0,0
1727144084,8,0,8,0,0,0,0,0
1727144085,8,0,8,0,0,0,0,0
1727144086,8,0,8,0,0,0,0,0
1727144087,8,0,8,0,0,0,0,0
1727144088,8,0,8,0,0,0,0,0
1727144089,8,0,8,0,0,0,0,0
1727144090,8,0,8,0,0,0,0,0
1727144091,8,0,8,0,0,0,0,0
1727144092,8,0,8,0,0,0,0,0
1727144093,8,0,8,0,0,0,0,0
1727144094,8,0,8,0,0,0,0,0
1727144096,8,0,8,0,0,0,0,0
1727144097,8,0,8,0,0,0,0,0
1727144098,8,0,8,0,0,0,0,0
1727144099,8,0,8,0,0,0,0,0
1727144100,8,0,8,0,0,0,0,0
1727144101,8,0,8,0,0,0,0,0
1727144102,8,0,8,0,0,0,0,0
1727144103,8,0,8,0,0,0,0,0
1727144104,8,0,8,0,0,0,0,0
1727144105,8,0,8,0,0,0,0,0
1727144106,8,0,8,0,0,0,0,0
1727144107,8,0,8,0,0,0,0,0
1727144108,8,0,8,0,0,0,0,0
1727144109,8,0,8,0,0,0,0,0
1727144110,8,0,8,0,0,0,0,0
1727144111,8,0,8,0,0,0,0,0
1727144112,8,0,8,0,0,0,0,0
1727144113,8,0,8,0,0,0,0,0
1727144115,8,0,8,0,0,0,0,0
1727144116,8,0,8,0,0,0,0,0
1727144117,8,0,8,0,0,0,0,0
1727144118,8,0,8,0,0,0,0,0
1727144119,8,0,8,0,0,0,0,0
1727144120,8,0,8,0,0,0,0,0
1727144121,8,0,8,0,0,0,0,0
1727144122,8,0,8,0,0,0,0,0
1727144123,8,0,8,0,0,0,0,0
1727144124,8,0,8,0,0,0,0,0
1727144125,8,0,8,0,0,0,0,0
1727144126,8,0,8,0,0,0,0,0
1727144127,8,0,8,0,0,0,0,0
1727144128,8,0,8,0,0,0,0,0
1727144129,8,0,8,0,0,0,0,0
1727144130,8,0,8,0,0,0,0,0
1727144131,8,0,8,0,0,0,0,0
1727144132,8,0,8,0,0,0,0,0
1727144133,8,0,8,0,0,0,0,0
1727144135,8,0,8,0,0,0,0,0
1727144136,8,0,8,0,0,0,0,0
1727144137,8,0,8,0,0,0,0,0
1727144138,8,0,8,0,0,0,0,0
